53858.687,2.947,10.632
54211.739,2.967,10.702
54567.278,2.983,10.773
54929.913,3.004,10.843
55298.083,3.025,10.918
55669.409,3.044,10.992
56043.430,3.063,11.065
56419.297,3.085,11.137
56802.110,3.106,11.212
57187.800,3.128,11.289
57577.449,3.150,11.366
57969.100,3.171,11.445
58368.979,3.193,11.525
58772.881,3.214,11.602
59185.987,3.236,11.685
59601.444,3.261,11.765
60022.583,3.282,11.850
60448.584,3.304,11.932
60874.188,3.330,12.016
61307.291,3.353,12.102
61745.509,3.375,12.190
62188.006,3.402,12.278
62633.632,3.425,12.365
63079.871,3.446,12.452
63523.665,3.476,12.541
63967.841,3.502,12.627
64415.208,3.522,12.717
64854.721,3.546,12.804
65285.214,3.571,12.887
65715.664,3.594,12.973
66133.500,3.616,13.057
66545.721,3.639,13.140
66941.266,3.658,13.218
67325.719,3.678,13.293
67696.378,3.703,13.362
68047.296,3.724,13.436
68379.302,3.738,13.498
68690.330,3.754,13.560
68978.543,3.774,13.617
69240.056,3.787,13.670
69476.227,3.796,13.717
69682.481,3.805,13.756
69858.254,3.815,13.790
70001.836,3.827,13.820
70111.587,3.839,13.843
70185.739,3.845,13.855
70223.884,3.845,13.862
70223.608,3.847,13.863
70185.489,3.849,13.855
70107.693,3.846,13.845
69991.068,3.837,13.818
69834.408,3.827,13.788
69638.693,3.813,13.748
69403.097,3.796,13.702
69130.462,3.778,13.649
68819.355,3.760,13.585
68473.743,3.742,13.520
68093.799,3.721,13.443
67682.450,3.697,13.362
67238.706,3.672,13.274
66768.640,3.652,13.179
66272.309,3.627,13.084
65753.384,3.596,12.980
65213.876,3.565,12.876
64656.109,3.537,12.766
64085.233,3.507,12.653
63501.027,3.473,12.537
62907.216,3.441,12.418
62306.403,3.407,12.301
61701.172,3.370,12.182
61093.677,3.338,12.063
60486.432,3.310,11.940
59879.919,3.276,11.817
59277.492,3.242,11.703
58679.821,3.209,11.585
58088.956,3.176,11.471
57506.635,3.143,11.353
56932.366,3.113,11.239
56369.099,3.083,11.129
55816.248,3.051,11.021
55275.587,3.022,10.914
54746.815,2.996,10.810
54231.578,2.966,10.708
53729.521,2.936,10.607
53240.230,2.913,10.512
52765.152,2.887,10.417
52303.186,2.859,10.326
51853.706,2.835,10.237
51422.493,2.811,10.152
51003.465,2.788,10.069
50597.113,2.765,9.989
50204.466,2.745,9.914
49824.852,2.725,9.837
49457.918,2.706,9.765
49104.555,2.686,9.694
48762.915,2.667,9.626
48433.738,2.650,9.561
48115.940,2.631,9.500
47810.008,2.612,9.442
47515.098,2.598,9.380
47231.027,2.583,9.325
46957.230,2.567,9.270
46694.326,2.552,9.219
46441.413,2.540,9.169
46198.100,2.526,9.121
45964.585,2.513,9.074
45740.219,2.502,9.031
45524.791,2.488,8.987
45318.684,2.476,8.947
45121.550,2.467,8.909
44932.715,2.457,8.870
44752.889,2.447,8.834
44581.529,2.437,8.801
44418.952,2.429,8.769
44264.625,2.420,8.736
44118.447,2.412,8.710
43981.008,2.405,8.684
43852.184,2.399,8.658
43731.698,2.393,8.634
43620.221,2.386,8.612
43517.011,2.380,8.592
43422.600,2.373,8.572
43337.131,2.369,8.555
43260.881,2.365,8.540
43193.148,2.364,8.527
43135.200,2.361,8.517
43086.331,2.356,8.507
43047.171,2.353,8.497
43017.558,2.352,8.492
42997.893,2.350,8.489
41754.830,2.282,8.242
41748.588,2.283,8.242
41754.826,2.282,8.244
41773.455,2.284,8.247
41804.803,2.286,8.253
41849.240,2.287,8.263
41907.124,2.291,8.274
41977.969,2.295,8.287
42062.507,2.298,8.304
42160.392,2.307,8.323
42271.883,2.313,8.345
42396.764,2.319,8.369
42535.390,2.329,8.397
42687.645,2.335,8.427
42852.880,2.343,8.460
43031.717,2.353,8.497
43223.525,2.362,8.533
43428.599,2.375,8.575
43646.047,2.389,8.616
43875.924,2.401,8.662
44118.083,2.412,8.709
44372.321,2.426,8.760
44637.991,2.441,8.814
44914.948,2.458,8.865
45202.483,2.474,8.925
45500.346,2.487,8.982
45808.131,2.502,9.045
46125.201,2.522,9.105
46450.989,2.540,9.170
46785.216,2.558,9.238
47127.477,2.577,9.305
47476.511,2.597,9.373
47832.232,2.616,9.442
48194.005,2.635,9.516
48561.165,2.655,9.586
48933.234,2.676,9.661
49309.580,2.698,9.737
49689.732,2.717,9.810
50073.223,2.737,9.888
